cid,text,time,author,channel,votes,replies,photo,heart,reply,time_parsed,clean,topic,sent_label,sent_score
Ugx-cPXY7b5C83rWVoR4AaABAg,Death is a blessing in disguise,vor 1 Jahr,@makukachawngthu6500,UClQVlk28vo8XoigwLqwNrQA,0,,https://yt3.ggpht.com/cAqhlpYDQ5gHcqz_q1S6jdgoBKjlpYNw5s8OCSvPyvWWakDpSzHdPVR1RVGY4qvVaNvnKiAyRg=s88-c-k-c0x00ffffff-no-rj,False,False,1731323937.296331,death is a blessing in disguise,1,optimism,0.9859193563461304
UgwiIkjAdB-edYgsY094AaABAg,Nothing is forever!,vor 2 Jahren,@jhatman88,UChl4XVtryySNnD_hQ5xWkqQ,0,,https://yt3.ggpht.com/J02Nn95NwPGDYzkLfc0rnzJc-L2eb3vi-7f3lPC1Bpf3zKD9Iu2xdToFm2QMd8HLTDoO2Zt-tA=s88-c-k-c0x00ffffff-no-rj,False,False,1699701537.299141,nothing is forever,1,sadness,0.6883658766746521
UgwmJXSmeNw94fzEfgV4AaABAg,Hard to trapping enemies inside of humans now adays u want robots,vor 2 Jahren,@shannon-zw6yg,UCXTfxIU2JOgoPft_hJMvBhA,0,,https://yt3.ggpht.com/ytc/AIdro_neAWLH7sZOed0nxggmhltv1elkeHlOQumeJrdVd-uJprIR_0tQYDxrh34wywukW1kbeQ=s88-c-k-c0x00ffffff-no-rj,False,False,1699701537.301645,hard to trapping enemies inside of humans now adays u want robots,0,disgust,0.5798159837722778
UgxcUBN1m5uEHn0ttN14AaABAg,"How sad we have given human knowing into just data. We are more than that, so much more. Our own spirit is boundless, Not just an emulation. Even in meditation, the human being is a form that's timeless an without name, beyond the ego and the mind. 
The subltys are more than just something that can just be replicated. From every inside joke, to every hurt. Even the people who have passed. its the memory of them that drives us further 
even if they can capture feelings. Its not the same as being a natural human. There is love an pain, suffering and triumph. This is the reality of it, an why we as people strive to better our lives. 
We cannot forget this; for what is it that social media dictates as great.We are better than that maybe we should look at ourselves instead of artificially improving ourselves.",vor 2 Jahren (bearbeitet),@unbeknownstx12,UC9t3RgrXOYH7Vr4hhSDPEBw,0,,https://yt3.ggpht.com/ytc/AIdro_nYyV2nx7i4wc7aUIh6hOlgCHbolz3Qi8aojb__wloRdMo=s88-c-k-c0x00ffffff-no-rj,False,False,1699701537.30403,how sad we have given human knowing into just data we are more than that so much more our own spirit is boundless not just an emulation even in meditation the human being is a form thats timeless an without name beyond the ego and the mind the subltys are more than just something that can just be replicated from every inside joke to every hurt even the people who have passed its the memory of them that drives us further even if they can capture feelings its not the same as being a natural human there is love an pain suffering and triumph this is the reality of it an why we as people strive to better our lives we cannot forget this for what is it that social media dictates as greatwe are better than that maybe we should look at ourselves instead of artificially improving ourselves,0,sadness,0.9888399243354797
UgzYOCp8QNRpO8OURF54AaABAg,"But how would it be considered ""living forever"" when the AI is just a copy of the person? The person is still dead, unless their actual consciousness is transferred into the machine. Even then, nobody but that person would know for sure it's actually them. Such a rabbit hole to go down...",vor 2 Jahren (bearbeitet),@richardparker3273,UCREeaP_EvDFQNYTVukWXvxA,0,,https://yt3.ggpht.com/ytc/AIdro_lIrKMA6r-M1cGFLRgiU-5zsq-yFwopK9W8v9Fs2jQ=s88-c-k-c0x00ffffff-no-rj,False,False,1699701537.305611,but how would it be considered living forever when the ai is just a copy of the person the person is still dead unless their actual consciousness is transferred into the machine even then nobody but that person would know for sure its actually them such a rabbit hole to go down,0,sadness,0.5529693365097046
UgxlnhMG61t35PETXrt4AaABAg,They will promise you everything health saving the earth work life balance but the whole thing will be destroyed by GOD. mark my words dont say you werent warned. ❤❤❤❤❤,vor 2 Jahren,@HERBUSINESSELEVE,UC6XZ58n0N9G39T_y_ey-4vA,2,,https://yt3.ggpht.com/RtRJpdEm-f7kK5ImeFkxvqV7Uh7DIk2ixq3mxZ5Kf1lTG-B-SB7_bXO42Gn-aRO--zE1756m5iI=s88-c-k-c0x00ffffff-no-rj,False,False,1699701537.306994,they will promise you everything health saving the earth work life balance but the whole thing will be destroyed by god mark my words dont say you werent warned ❤❤❤❤❤,-1,sadness,0.9311994910240173
UgyHd8PhbDhY4HYvcoJ4AaABAg,"how do you digitise emotion? I think it will be like the movie, a copy not true transcendence  IMO",vor 2 Jahren,@HoldinLong,UCkuX0_sX7h5IonVTPsS_PoQ,0,,https://yt3.ggpht.com/ytc/AIdro_kLoskYDXlp8Js128xKkCzETqS1vdonh8yaGRLuzvUmufw=s88-c-k-c0x00ffffff-no-rj,False,False,1699701537.308249,how do you digitise emotion i think it will be like the movie a copy not true transcendence imo,0,anticipation,0.7909311652183533
UgzZG_QIyMzKYR2pJAV4AaABAg,Funny part is we are already immortal,vor 1 Jahr,@DarkCeasear-xh6gx,UCvwEMW-ZVoQHj_w3duZAjVg,0,,https://yt3.ggpht.com/ytc/AIdro_mMna0eqTxI40bTYxEwnQ3fotkoOzfA5jyFEak676LLhHAOgKlANhBVH3zso3FiQTxzlQ=s88-c-k-c0x00ffffff-no-rj,False,False,1731323937.311178,funny part is we are already immortal,5,joy,0.9982143640518188
UgzfLAK5JTpTdid1DFd4AaABAg,Definitely would be over populated 😅😅,vor 2 Jahren,@beyondblonde2237,UCfvEStU03qXfqjBmPOumStg,0,,https://yt3.ggpht.com/z-PAWQnWCbwNMJl7DlupqOJ4t9lNjPrzxCJzpRvIJtRQ961sZTxicyoKoo2um7fqo9hKeQKGaw=s88-c-k-c0x00ffffff-no-rj,False,False,1699701537.312769,definitely would be over populated 😅😅,-1,joy,0.8591951727867126
UgwkILuLvVGzqZ2GbUJ4AaABAg,Dude only ones with your mind files is you and technology AI,vor 2 Jahren,@rhondadavis9189,UCZ3fH-kmu3Vq_jwL64O9BxQ,0,,https://yt3.ggpht.com/ytc/AIdro_mC4ei4_tX0BhD_zvmYecVSrsPjeHx3pFjbD7qS1Nk=s88-c-k-c0x00ffffff-no-rj,False,False,1699701537.314231,dude only ones with your mind files is you and technology ai,0,disgust,0.575578510761261
Ugxm36Aa8Bv1mHJ6QBl4AaABAg,hmmm,vor 2 Jahren,@jerciedarkfourth8564,UCKh0-6Lj_mclB9LX-l5LfFg,0,,https://yt3.ggpht.com/_CiioQBiYktSgQqe7-MyL-12qQ68c8bwfYtqUu9f90rmNZYPtWI7otS6UB0aviuxzeYcptCIMA=s88-c-k-c0x00ffffff-no-rj,False,False,1699701537.315613,hmmm,9,anticipation,0.5895865559577942
Ugx2SEy00mpgNjxcd8l4AaABAg,"Have you met the artificial intelligence that owns the sun now and the beginning and end of what we are. ""I was i am and i will be""",vor 1 Jahr,@seanreese9663,UCV4fJmnI580wpVwW8g0zPaw,0,,https://yt3.ggpht.com/ytc/AIdro_kfjQSQIhVyf0rGNZYqTb8-2UiUrBa01qxPpKjANY8=s88-c-k-c0x00ffffff-no-rj,False,False,1731323937.316659,have you met the artificial intelligence that owns the sun now and the beginning and end of what we are i was i am and i will be,0,anticipation,0.46673938632011414
UgwF_da30Ed9SqeB6WV4AaABAg,The only way this could work is if your family and friends would live forever too - otherwise who would want to live forever without them,vor 2 Jahren,@chrisridenhour,UCa12ezN-PgaU0Smmq1bDFUA,1,,https://yt3.ggpht.com/1I1vMf92GVJRPGBay3Hu-REKEeTrjyDlZMm3b1QNJrF97kysyk5ldccdK4uRjE2OGzeYPP5fInQ=s88-c-k-c0x00ffffff-no-rj,False,False,1699701537.317791,the only way this could work is if your family and friends would live forever too otherwise who would want to live forever without them,1,optimism,0.8961310982704163
UgzemH1LcvzYgwtllhB4AaABAg,"Let me get this straight…





So the cyber Lin Kuei initiative will be brought to fruition???",vor 2 Jahren,@jamesblas6427,UCWzzX2qsPETkrVBx43O1Lmg,0,,https://yt3.ggpht.com/ytc/AIdro_l8kAdK6KkyukFrC4U-DkTGtEK0wiSr5nAebFy93HQ=s88-c-k-c0x00ffffff-no-rj,False,False,1699701537.31884,let me get this straight… so the cyber lin kuei initiative will be brought to fruition,0,anticipation,0.9422858953475952
UgzoXfXIxeNLmr97IUt4AaABAg,That’s a no from me! I wouldn’t not want to live forever. Scary thought😑,vor 2 Jahren,@GloriaSol,UCVl0adtum01EvcTKJBKRhZw,0,,https://yt3.ggpht.com/zs7D9C7bAHNkAFW9Hx9hFgFyiIwoMYEdEpmh4SPhE3qQGlVFes3BH8kkFj84uMGHPT-zNtRYPg=s88-c-k-c0x00ffffff-no-rj,False,False,1699701537.319915,that’s a no from me i wouldn’t not want to live forever scary thought😑,-1,fear,0.997427761554718
Ugw3jW8OXk0PSMQHWaR4AaABAg,It Will impossible for all eternity,vor 2 Jahren,@lasulupaulasulu2781,UCI3sBVqm1IPoZWy8bHF0Pkw,0,,https://yt3.ggpht.com/ytc/AIdro_nKJihG3ZwXBcyIiw-fZU05zBBIBSo564V28BP3Uh8=s88-c-k-c0x00ffffff-no-rj,False,False,1699701537.320779,it will impossible for all eternity,-1,optimism,0.6186196804046631
UgzNBk88quhouqPi7kF4AaABAg,If it will possible by A I  then in future shortage of food will rise,vor 1 Jahr,@surriyakhansurriyakhan8171,UCp3pyJ9i1Is3uKdEmeRka2A,0,,https://yt3.ggpht.com/ytc/AIdro_nW3i6sC4nccv2aqC8Tsbd-2OaxZIfkuFWwcG8v_w4=s88-c-k-c0x00ffffff-no-rj,False,False,1731323937.321636,if it will possible by a i then in future shortage of food will rise,-1,sadness,0.7225109934806824
UgxtQ_24HE9MwhKzYO54AaABAg,I think that film directors can explain emotions to help in developing AI further.,vor 2 Jahren,@davidstanford8298,UCMxwBXx4PSHxVJyPi70IMVg,0,1,https://yt3.ggpht.com/ytc/AIdro_lt2o2W-uURcI0e450zjAJVa2UsF1hNHetJGY_dBhdX-Q=s88-c-k-c0x00ffffff-no-rj,False,False,1699701537.816966,i think that film directors can explain emotions to help in developing ai further,0,optimism,0.9113782644271851
UgyD8dEha1JmfoEhbZx4AaABAg,I think A.I. will vastly change the way we live our lives and solve a lot of problems we just can not solve given our state of evolution. I think technology is going to advance at an extreme rate once A.I. becomes smarter than humans.,vor 2 Jahren,@oeheaven,UCZwpqEKkEkbxDFUS0M-yCwQ,1,1,https://yt3.ggpht.com/ytc/AIdro_lIy-nnF_hMF83oWK4AG-O7mU_KlEi2FvFdrtFvjQ=s88-c-k-c0x00ffffff-no-rj,False,False,1699701537.81807,i think ai will vastly change the way we live our lives and solve a lot of problems we just can not solve given our state of evolution i think technology is going to advance at an extreme rate once ai becomes smarter than humans,0,optimism,0.9637182950973511
UgzdFr4GggzRjBfMG9h4AaABAg,Keeping the old alive with a terrible disease is the cruelest form of humanity.,vor 1 Jahr,@brendacunningham-sz1zr,UC6U28Z2vUrHwgQ-pL_Qn1ww,0,,https://yt3.ggpht.com/ytc/AIdro_m2g__-AwGH6u1SreUmeLJsbDUdg8YZ10Q5tzJdqWSe_Y4L-l6LGvHa66Ro1s_bmfGeFw=s88-c-k-c0x00ffffff-no-rj,False,False,1731323937.818937,keeping the old alive with a terrible disease is the cruelest form of humanity,-1,disgust,0.9842409491539001
UgztUywI27iEgRfTZ894AaABAg,Transhumanism,vor 2 Jahren,@brant8642,UClm0roM4fXJDjyICKUIa21g,2,,https://yt3.ggpht.com/QkFzjZ_x7LE2kZLXPslr5FXRld6-5KDUHCXgL74q5WtWvG2f1aYZRpo-90jlKNwWNp9tkJa-DQ=s88-c-k-c0x00ffffff-no-rj,False,False,1699701537.819792,transhumanism,-1,anticipation,0.6900507807731628
Ugz6vYq_fe7p-Lnm8JZ4AaABAg,"this was a interesting video but in asia if someone dies and you talk to their picture or a.i. theyll haunt you even if theyre your dead relatives rofl lmao im not kidding either .. 
one of my distant cousin kept a picture of my great aunt near his bed side which is his real deceased grandma and for a week he would get sleep paralysis along with his whole bed shaking and once he was able to open his eyes he saw his grandma spirit in a violent behavior trying to drag him off the bed . also shes never slept in his room before but his whole room smelled like her perfume from what his mom said so they got a specialist who deals with the supernatural and they found out it was because of the picture near his bed side .  
they eventually burnt it and than it finally stopped bothering him . 

when people die theyre judge on how positive the person was before they died or how negative thats why some people see their dead relatives  in a good way where they arent harmed but than their some people who live in their dead families home and it becomes haunted where theyre force to sell it and eventually the new home owners experience the paranormal as well.

so if i had a a.i. of one of my dead relatives and live long enough to see this really advance i would really not talk to it rofl . 

if that make sense..",vor 2 Jahren,@di2oc,UCtN0TTGS4WhYdbi6j60ijdg,1,,https://yt3.ggpht.com/ytc/AIdro_kD4hKURLd0kmMtUeTPKR3tq4VdFler7vRDTaTXs5lmplU=s88-c-k-c0x00ffffff-no-rj,False,False,1699701537.820675,this was a interesting video but in asia if someone dies and you talk to their picture or ai theyll haunt you even if theyre your dead relatives rofl lmao im not kidding either one of my distant cousin kept a picture of my great aunt near his bed side which is his real deceased grandma and for a week he would get sleep paralysis along with his whole bed shaking and once he was able to open his eyes he saw his grandma spirit in a violent behavior trying to drag him off the bed also shes never slept in his room before but his whole room smelled like her perfume from what his mom said so they got a specialist who deals with the supernatural and they found out it was because of the picture near his bed side they eventually burnt it and than it finally stopped bothering him when people die theyre judge on how positive the person was before they died or how negative thats why some people see their dead relatives in a good way where they arent harmed but than their some people who live in their dead families home and it becomes haunted where theyre force to sell it and eventually the new home owners experience the paranormal as well so if i had a ai of one of my dead relatives and live long enough to see this really advance i would really not talk to it rofl if that make sense,0,fear,0.9512069821357727
UgxsG1sYAwtnJIX5eft4AaABAg,You have to know what something is before you can do anything with it.  No one actually knows what consciousness is. It's one of the top 100 questions of science. It's called the hard problem of consciousness. Until we know what consciousness everything is just speculation or mentation.,vor 2 Jahren,@Phoenix4D,UCeHG56eOmZgTu8szo4hZ5gw,0,,https://yt3.ggpht.com/ytc/AIdro_ksXpqLiYn2yYMPiKYPTmlZbKzcHGEEjbPrPKN9dB3NgDI=s88-c-k-c0x00ffffff-no-rj,False,False,1699701537.821542,you have to know what something is before you can do anything with it no one actually knows what consciousness is its one of the top 100 questions of science its called the hard problem of consciousness until we know what consciousness everything is just speculation or mentation,0,anticipation,0.9037808179855347
UgxC8Hz7nTdfBF191Nd4AaABAg,"Whout seeing this video... consider this:
Cast your mind back to something really eventful in your early life -- say, your first day at school.
You can no doubt remember plenty of details -- what happened, who was there, and your emotional state. You may be able to access that emotional memory right now and feel it all over again.
This is unsurprising, since you were there -- so of course you remember it.
Fact is, though... you weren't there. 
Not a sinlge atom in your body today was in your body on that day. Every single atom in your body has been replenished with new atoms. 
So how does the ""you"" of now have this retained experience of the ""you"" then?

Whatever ""you"" is, has enjoyed a handoff of those emotions and recolections from one cluster of atoms to another. 

And this means that the handoff can be achieved. It means ""you"" now can still be ""you"" in a million years and more, providing technology can replicate the feat... and I have every reason to think that's a high probability.",vor 2 Jahren,@theBORGman,UC_lmWu7vD2KDPKU4tQ5aNog,0,,https://yt3.ggpht.com/6qu4pTziEO3F5l25fchyMfb6KPXUjtt8FM4pobMjSR-NiZXO5huIWJ7kF25Vsae8lvGh5LeYEZI=s88-c-k-c0x00ffffff-no-rj,False,False,1699701537.82245,whout seeing this video consider this cast your mind back to something really eventful in your early life say your first day at school you can no doubt remember plenty of details what happened who was there and your emotional state you may be able to access that emotional memory right now and feel it all over again this is unsurprising since you were there so of course you remember it fact is though you werent there not a sinlge atom in your body today was in your body on that day every single atom in your body has been replenished with new atoms so how does the you of now have this retained experience of the you then whatever you is has enjoyed a handoff of those emotions and recolections from one cluster of atoms to another and this means that the handoff can be achieved it means you now can still be you in a million years and more providing technology can replicate the feat and i have every reason to think thats a high probability,0,anticipation,0.6525440216064453
UgzIqcRqMCdSF8Ucjy14AaABAg,At best Dr. Chopra's AI clone will achieve immortality but at the expense of the real Dr. Chopra.,vor 1 Jahr,@charlesmiller8107,UCxWxYzUQVVxfzu5enQbQPBQ,0,,https://yt3.ggpht.com/oNd-i8WlJMekADwPUxb2svt4G8zsFiMGPVCN3XwjJNLogHO3a6MBWbIeX_l--Odh7z444fwYNw=s88-c-k-c0x00ffffff-no-rj,False,False,1731323937.823282,at best dr chopras ai clone will achieve immortality but at the expense of the real dr chopra,0,anticipation,0.8003911375999451
UgwoRIEpipAgfYTwrUB4AaABAg,Death is a doorway.,vor 1 Jahr,@camduran3352,UCIH3A48CNLd3TKyypC_x5BQ,0,,https://yt3.ggpht.com/61oC_zNO7RVrLMaqEe5dtkAnA58_MRltJcxZ9mO7ftEaNGKChhhXnV8AgTJKItHMO26DWCkZjA=s88-c-k-c0x00ffffff-no-rj,False,False,1731323937.824222,death is a doorway,-1,fear,0.5305772423744202
UgwWG4zVIojpREW5-CJ4AaABAg,That Evil,vor 1 Jahr,@paulwohlfahrt8073,UCLtovX35xUA6k0y0rCn6wOg,0,,https://yt3.ggpht.com/ytc/AIdro_krNC0rQxAXqw-6VJAIuoKsL7igXJ0cgEw2g5zd3qCSkiQ6=s88-c-k-c0x00ffffff-no-rj,False,False,1731323937.82508,that evil,13,disgust,0.9813594818115234
Ugz3ohX84WMoRaClNJZ4AaABAg,What if we are already AI and don't even know it. Watch the movie Jung E.,vor 2 Jahren (bearbeitet),@Dawudzabur5309,UCx12f--DQ7IbrIH8ABQEQeg,0,,https://yt3.ggpht.com/537t_7pN6TITnpd4kZAK6yL7X57GiHvsSQ7TSoLhXTqZRCDaXKOGY1hyfugH7dhmDHXbsGZTr5U=s88-c-k-c0x00ffffff-no-rj,False,False,1699701537.825979,what if we are already ai and dont even know it watch the movie jung e,0,anticipation,0.8329006433486938
Ugx55Q0l4BO_Ugn_4p94AaABAg,"That looks really uncomfortable.

Sounds like living as a plastic doll.",vor 2 Jahren,@FiRe-gu5td,UC5hJc6UjUn_67clxFoCQpJQ,0,,https://yt3.ggpht.com/ytc/AIdro_lglEVmFFvJcGTthjC40ZSDKFEIq_FMcZCu6WFK9q2d4jH4JFUcHxRkgfTb41TbZjELqg=s88-c-k-c0x00ffffff-no-rj,False,False,1699701537.82687,that looks really uncomfortable sounds like living as a plastic doll,-1,sadness,0.9801335334777832
UgwbeE6TCwHKvURcxKJ4AaABAg,They are lying to you,vor 2 Jahren,@nece35,UCu1CAzQZPLvE6Ia5I4CFyTg,2,,https://yt3.ggpht.com/HUUm7sHRyX82LZjehUFrk6Llh8AXXdofMplHGJeXd3RiVPsUF354S5MzCm9-Yi70Vcga_Aw5iA=s88-c-k-c0x00ffffff-no-rj,False,False,1699701537.827718,they are lying to you,-1,disgust,0.9766674041748047
UgyMuJFpNpPdX046BRt4AaABAg,...🎉😮🎉😮🎉...,vor 2 Jahren,@timothymcglynn1935,UCwnoyQwxng2PcrP6NgYJPBw,0,,https://yt3.ggpht.com/1iIF9w6SjgUZlyQT5HbqmG3x3Sv93gohtlZ4nz91KIjR7C_i2WfXsTQLUOLqhhyX2x993nB6vw=s88-c-k-c0x00ffffff-no-rj,False,False,1699701537.828555,🎉😮🎉😮🎉,8,joy,0.6794576644897461
UgwOOoTc-BDFWTUr2M14AaABAg,What I want to know is why artificial legs and arms why can they not look more like a natural leg or arm. We’re making these AI’s look like humans why can’t we make the artificial arms and legs etc. look like human arms and legs,vor 2 Jahren,@maryford8906,UCKv8PRRvg1mb0y9CxzEG6RQ,0,,https://yt3.ggpht.com/ytc/AIdro_mzwk73fmnfDwFs4aca8l6kkQx6GyTAVAtENSyHlH_Zex_oOyaCVbcQl_w7mzDMX7MLRg=s88-c-k-c0x00ffffff-no-rj,False,False,1699701537.829518,what i want to know is why artificial legs and arms why can they not look more like a natural leg or arm we’re making these ai’s look like humans why can’t we make the artificial arms and legs etc look like human arms and legs,0,anger,0.9341810941696167
UgxeD2HmHs-haMH2MEJ4AaABAg,If there is such a real threat that these AI robots could outsmart us and be a real threat to humanity. Then why build them?,vor 2 Jahren,@wispie1,UC91q9k9_sxYYQaE-aJSsGLg,0,,https://yt3.ggpht.com/ytc/AIdro_loA3x56VTPDzAeoGv4_aNIS57fn9QWkMuJdMe_d6Q=s88-c-k-c0x00ffffff-no-rj,False,False,1699701537.830503,if there is such a real threat that these ai robots could outsmart us and be a real threat to humanity then why build them,0,fear,0.9647985696792603
Ugw6KHxdPYm77615jRF4AaABAg,play soma and enlighten your minds...,vor 1 Jahr,@biffperron,UCj0H7HCjKxWyjSi3MIUmD6Q,0,,https://yt3.ggpht.com/ytc/AIdro_kPT2B5UVK8MRH64oYytFCfpgbhjMlOmJajZrPNJYlZEA=s88-c-k-c0x00ffffff-no-rj,False,False,1731323937.83147,play soma and enlighten your minds,-1,optimism,0.9688875675201416
Ugzb9lUujrgYoVBccgx4AaABAg,Who is Chucky????👽,vor 2 Jahren,@BridgetChapel-i9e,UCl0qA0K33jQ_zwd2QomxN8A,0,,https://yt3.ggpht.com/ytc/AIdro_k2Z6xibrg89ceTOo7QwIhmWgTtrF_4kXgPI5mFtPQPS_pSZElk3qsj1WdP_NCQ-9WqQw=s88-c-k-c0x00ffffff-no-rj,False,False,1699701537.832366,who is chucky👽,8,anticipation,0.5892075300216675
UgzclkVZXvU1y-yHgmN4AaABAg,I will just sit around and wait for these bots to destroy humanity. God must be in tears.,vor 2 Jahren,@Riverwild01,UCCHbFP3QsPN_hPhkIAnuSXQ,0,,https://yt3.ggpht.com/ytc/AIdro_kgeb3tvIBGrdY-IdjHykSG-MSKpwcehWUAO3_O6TXPgadO46BAk4RkoG8qNgXDJBfHxg=s88-c-k-c0x00ffffff-no-rj,False,False,1699701537.833374,i will just sit around and wait for these bots to destroy humanity god must be in tears,-1,sadness,0.9834708571434021
UgxeZx4RsuuERuaSSMp4AaABAg,Yeah it called transcend and they are already doing it,vor 2 Jahren (bearbeitet),@billyjones9045,UC-nLkzWKRC6uTe-Rc-67tAQ,0,,https://yt3.ggpht.com/ytc/AIdro_m4F3k9KCz5mIXpQEESvyAAghXXTlzsDpggDZ0z-hqw9S2S=s88-c-k-c0x00ffffff-no-rj,False,False,1699701537.83431,yeah it called transcend and they are already doing it,0,anticipation,0.8377361297607422
UgxtQ_24HE9MwhKzYO54AaABAg.9vSH0X84D9W9zvqcOsu38Y,"AI cannot hav emotion, sad",vor 1 Jahr,@Yellow-lx8dj,UC88bGEVV32skWF-gdNrw5XQ,0,,https://yt3.ggpht.com/ytc/AIdro_nhkFhwTpTADDDLQVwY2AI26aoqBXK6MPnB3vKpETOJt1gxMYLW7pekykIYotIXNfKauA=s88-c-k-c0x00ffffff-no-rj,False,True,1731323938.040569,ai cannot hav emotion sad,0,sadness,0.9946581721305847
UgyD8dEha1JmfoEhbZx4AaABAg.9vyqAHAS3yp9y_JnN0r518,2023 VISION THEN IT BECOMES SELF AWARE THINK ABOUT THEY MOVIES THE TERMINATOR I AM LEGEND AND THELIST GOES ON WAKE UP MY SHEEPLE 😎,vor 1 Jahr (bearbeitet),@ronelltaylor3140,UCUBQAur5o-1GZAYTY-mlpew,0,,https://yt3.ggpht.com/ytc/AIdro_nBiBza47xrVI22HQqbI5vVMSjOKCrypMV0wpODLhDTVe4Nl2G7EKpFmagMA2FW4bucAg=s88-c-k-c0x00ffffff-no-rj,False,True,1731323938.260656,2023 vision then it becomes self aware think about they movies the terminator i am legend and thelist goes on wake up my sheeple 😎,3,joy,0.9531147480010986
UgxghNu_2aRs0mlV83l4AaABAg,"They Will build them self later on better than how human aré .....so,,,,,dont worry about if they could smell or taste,,,,,they Will find the way i promise.",vor 2 Jahren,@franciscocontreras1208,UCJy4MwsvZsrFCIdAomKw-dQ,0,,https://yt3.ggpht.com/AEMD-CqudFyOX9xWA0dy_H2nUHrA6b-okQwzbighyUEQpuIoNmk3U1qmIkDFqsMg5P1862z9ImQ=s88-c-k-c0x00ffffff-no-rj,False,False,1699701538.716452,they will build them self later on better than how human aré sodont worry about if they could smell or tastethey will find the way i promise,-1,optimism,0.9942558407783508
UgxpMqmfL_DecIU6dwR4AaABAg,Is sounds a creepy horror movie ! So imagine bad evil people want to leave for ever ! Truly a nightmare .. no thanks i pass to be inmortal will be horrible boring to,vor 2 Jahren,@aMysticAURA,UCtbqnH1TW1FcCL7_ZMaPphA,0,,https://yt3.ggpht.com/qtfF-kIuLe83pB4bIHxpNkrCTnjnBRi37wCgykcaigvr9v2Qu_fKG2UdwDL-ZYhy5CjygH6g=s88-c-k-c0x00ffffff-no-rj,False,False,1699701538.720813,is sounds a creepy horror movie so imagine bad evil people want to leave for ever truly a nightmare no thanks i pass to be inmortal will be horrible boring to,-1,fear,0.990449845790863
UgwN-Jj4M7OcH_Or_eN4AaABAg,Yall watch the show upload,vor 1 Jahr,@ToniSmith-w2e,UCZ0QCRu4YCtze0B1wQ-SIbQ,0,,https://yt3.ggpht.com/ytc/AIdro_kOIcTa3ML__iCX2nBIn38bzJPiGmc-keigP-VSPVrrBDZs-MNU1B5OlxBkfnxQzKJY3g=s88-c-k-c0x00ffffff-no-rj,False,False,1731323938.724247,yall watch the show upload,3,anticipation,0.8528093695640564
Ugz9gpkpln-lyfbvYyB4AaABAg,Who wants to live forever in this world with all these evil and hateful human beings?,vor 2 Jahren,@terrenceshaw1296,UCK3U7n2RK2iXh0E1xo88c9g,0,,https://yt3.ggpht.com/ytc/AIdro_nlzAnMf8f5wk17BVkSs2Fkx0gtj4SElN_d77AbAPA=s88-c-k-c0x00ffffff-no-rj,False,False,1699701538.726943,who wants to live forever in this world with all these evil and hateful human beings,1,disgust,0.9856132864952087
UgxiQ5VTfuG--41SZdl4AaABAg,"A lot of people don't seem to realise that ""mind uploading"" simply creates a clone of you, and the real you will die. What's the point of that? With that logic, you might as well just leave other people to live for you.",vor 1 Jahr,@a.q.2330,UC2NV3NSD6aBPwgiM8r2Q9ug,0,,https://yt3.ggpht.com/ytc/AIdro_kM8qrCQdRhKZkSR9uhbkYR7uGqqBvw_oveabxKHDYUj9w=s88-c-k-c0x00ffffff-no-rj,False,False,1731323938.732401,a lot of people dont seem to realise that mind uploading simply creates a clone of you and the real you will die whats the point of that with that logic you might as well just leave other people to live for you,0,disgust,0.9613338708877563
UgwqgI_he6CntCrf7Gd4AaABAg,Memento Mori,vor 2 Jahren,@justinrobertson7187,UC6P1qUMNRnPibefnPgbWtCA,0,,https://yt3.ggpht.com/ytc/AIdro_n05jGGNymEMPW5-SUiaGbqQYbhL64WnersAD_SOlw=s88-c-k-c0x00ffffff-no-rj,False,False,1699701538.734423,memento mori,0,joy,0.6193938255310059
UgxzfRYO-5QiBPdbnLN4AaABAg,"the ai won't die, the one's left behind will be having a hard time to say goodbye when they die instead",vor 2 Jahren,@wellofsevenph,UCafUWaQ5TSDqx5_UDGn10_Q,0,,https://yt3.ggpht.com/uagJW4TxDQmD5yAIobxAcOxxyOnF5nRIyX9Txts4BWEbVZzpq5bMbVthVIUn60TXiFxuIN-qdw=s88-c-k-c0x00ffffff-no-rj,False,False,1699701538.735947,the ai wont die the ones left behind will be having a hard time to say goodbye when they die instead,0,sadness,0.974075436592102
Ugy7hhP7suPO0MdcxnV4AaABAg,"lol seems like there's no reality anyway, or there is, but we can never touch it, think it, tell it. The only reality there is is lived through, without the mind. Anything that comes from mind is altered. We are ourself AI's :D",vor 1 Jahr,@VanessaBakouche,UCTZJTzTtJKCQ0dQEBNknSrA,0,,https://yt3.ggpht.com/ytc/AIdro_npHfu2ephH4g9R5_wzwc4CNOH4jwqN5Ue_5Ic8gpFBjH4UblrZqlqsH43m4hf_S9zf-g=s88-c-k-c0x00ffffff-no-rj,False,False,1731323938.737416,lol seems like theres no reality anyway or there is but we can never touch it think it tell it the only reality there is is lived through without the mind anything that comes from mind is altered we are ourself ais d,0,sadness,0.36976686120033264
