cid,text,time,author,channel,votes,replies,photo,heart,reply,time_parsed,clean
UgwpLuZsCAornUjrvvd4AaABAg,"She was so beautiful. However, this technology won’t help people overcome grief and move on. For those who choose to remain in their grief and don’t want to move forward, this technology could be helpful.  For me, I want to forget and move on.  I don't want to be held back by a sad past.",vor 1 Jahr,@CSI426,UC1MkUCfAffvGbktwPlCAnZg,0,,https://yt3.ggpht.com/ytc/AIdro_lh0GDzDQftL1TI6KclwAxi0decsOIkO5P81A2q_vGNiKI=s88-c-k-c0x00ffffff-no-rj,False,False,1731410552.549689,she was so beautiful however this technology won’t help people overcome grief and move on for those who choose to remain in their grief and don’t want to move forward this technology could be helpful for me i want to forget and move on i dont want to be held back by a sad past
Ugx8QkJ2nPVhxI4Z2W54AaABAg,Will this type of product be the end of the beginning or the beginning of the end?  There are time you need to let go.,vor 1 Jahr,@speedy0,UCPZH3lbwk6_eYHwAtHj_TSQ,0,,https://yt3.ggpht.com/ytc/AIdro_lzBtfHb2tMh0ekZ8lwIRwdpGRi6tkPwkanoAdeuMo=s88-c-k-c0x00ffffff-no-rj,False,False,1731410552.55368,will this type of product be the end of the beginning or the beginning of the end there are time you need to let go
Ugw3DBJzNdfpK4x9DIp4AaABAg,"WHAT IS A SOUL? is it the electrical signals that bounce around our brain and body everyday? is it something intangible? this reminds me of Westworld, Self/Less, Foundation, and Altered Carbon",vor 1 Jahr,@MassDynamic,UCguYxcb0K1rFJYdlipp_URA,1,,https://yt3.ggpht.com/ytc/AIdro_lJS-9tBMMdrk-m6d8VsFWh6BIEHPRGfO7FLzlAvZ3yJQ=s88-c-k-c0x00ffffff-no-rj,False,False,1731410553.109927,what is a soul is it the electrical signals that bounce around our brain and body everyday is it something intangible this reminds me of westworld selfless foundation and altered carbon
UgxMuSVaT3ddS9-u-Qx4AaABAg,What in the steins gate..,vor 1 Jahr,@jakew4829,UCBeRB8R_9aSU7c50nknU9vw,0,,https://yt3.ggpht.com/ytc/AIdro_ltIu98QW9aVmbqVxBW_IQi0xR-vFgzH-Rl4Tsb2VD6G1NqCdIv6pqabuAAW4pBrhtoAw=s88-c-k-c0x00ffffff-no-rj,False,False,1731410553.113735,what in the steins gate
Ugy8vLtYYPcwtwMA3P54AaABAg,What happens then to REST IN PEACE?,vor 1 Jahr,@allen52965,UCPy1Ol6zmtQNPjRi_-8w6lQ,0,,https://yt3.ggpht.com/xLo1RhDeHKzPwOPNvfIWPy5yDqGdvmI1UGbxsJ6KsFevQnjI_Cd-XdPZXL2htxZ9ahN1rPm4MA=s88-c-k-c0x00ffffff-no-rj,False,False,1731410553.116889,what happens then to rest in peace
Ugz2VPv-8pu5xq_Gvzh4AaABAg,ummm hell no,vor 1 Jahr,@smittycal,UCA_uGBFm63V8D-rmzmVH8AQ,1,,https://yt3.ggpht.com/yRu5LGiWNkIy2hRdGFpjMq8v_H7RIxZsSMIlJGBZJi9KQf7Xc3QKnAb-is3cEi2QF2jOrYBG6g=s88-c-k-c0x00ffffff-no-rj,False,False,1731410553.12135,ummm hell no
Ugy4YS9jDBIKTTAoFb14AaABAg,I actually have a pending patent on this so if it comes to the states $$,vor 1 Jahr,@Power_On_Technology,UCIr43MlK82fTegsCrRpXReA,0,,https://yt3.ggpht.com/d5R-knUFne-EH9XDRVMNsdwf_uKyoXlqDXCp7-s7KshEwUWbKT0lUyPtNandwn8Xz4BnB3rU=s88-c-k-c0x00ffffff-no-rj,False,False,1731410553.125692,i actually have a pending patent on this so if it comes to the states
UgwCWI6pmflJ-3qr_FN4AaABAg,It’s like VIXX’s Error,vor 1 Jahr,@CrazyBunny123,UCtDCa7US_eIt7Ne4wBKjkqg,1,,https://yt3.ggpht.com/yDJfKuL5XpzB7NU85GbqQ4QSq4EybotblVLkH4nzTVWt99pNIrusrRgxO-Pv4i3Eoj03bYjnCg=s88-c-k-c0x00ffffff-no-rj,False,False,1731410553.128587,it’s like vixx’s error
UgxA64-DWUTJCUJSaYZ4AaABAg,"""Plastic Memorise """,vor 1 Jahr,@frost1804,UCBf-TnH2l8TgQW_Ln_sGUPA,0,,https://yt3.ggpht.com/BvwI4a6mAFQ6i1SvNF8t8wRTtYqhrAJ8dAFvVW-AxcYIC1elzm-VrkalLiGn-7KePuqfGl3p1cg=s88-c-k-c0x00ffffff-no-rj,False,False,1731410553.13147,plastic memorise
UgxDmz4507uBTCYdpB14AaABAg,Living in fictional world wont solve your problems,vor 1 Jahr,@GERMANFORCE,UC8JE8ES3YhkCbLebkSshgbQ,0,,https://yt3.ggpht.com/ytc/AIdro_lJb7oKN6FllR9nN0gMZUTSu1mVJ4KpaaX1Vqv1-vOPbw=s88-c-k-c0x00ffffff-no-rj,False,False,1731410553.134648,living in fictional world wont solve your problems
UgzytKsKqw7pqddRKeh4AaABAg,She really needs to saying “we bring them back” and “resurrecting” even the father is aware that isn’t the right term to use. She should really stop trying to make it seem like we can bring people back.,vor 1 Jahr,@Daydreamcore,UCiJRK33uXh737zqsnNX0mmg,0,,https://yt3.ggpht.com/CH8c2KpWY5xbbCz-fhcYD2a3Xt2IfeFUlhSe7OPVVFs9L5hwrjfwj6H0XJEqFyYZKPwM9LsrEg=s88-c-k-c0x00ffffff-no-rj,False,False,1731410553.139663,she really needs to saying “we bring them back” and “resurrecting” even the father is aware that isn’t the right term to use she should really stop trying to make it seem like we can bring people back
Ugzc4BhGNEZFCHz9jjl4AaABAg,"I think the parents should seek serious help for their mental health,… this is next too the film pet cemetery",vor 1 Jahr,@samlofgren4660,UCYW2PSaunGneF_mYIL6W29w,0,,https://yt3.ggpht.com/zU26_7U47LyKuO62RlWUbMfu5ZnW7GqmBVN4lUWoiwDhVJceLDWRqTyq9e9MOS9URv6VHqI4=s88-c-k-c0x00ffffff-no-rj,False,False,1731410553.142636,i think the parents should seek serious help for their mental health… this is next too the film pet cemetery
UgzAo5N-J3U2B2nIBv94AaABAg,"Sorry, that's creepy AF.",vor 1 Jahr,@MeTubeERG,UCv5bUrngba3DKxR_eEb1Yww,1,,https://yt3.ggpht.com/ytc/AIdro_nJvouvG0pJgm5dDn08wCCPrrSuaZmeBKWhZIMiX49gf9g=s88-c-k-c0x00ffffff-no-rj,False,False,1731410553.145608,sorry thats creepy af
UgziuNj3D4-DsX1wYDp4AaABAg,as Christian I do not applause such remembrances AI …..I want her crossover to go heaven and free from earthly sufferings.......to carry on her happiness soul as God's promise,vor 1 Jahr,@Moneyman3446-c1y,UCCIQoIbZstf7_QNVsADnRvQ,1,,https://yt3.ggpht.com/ytc/AIdro_m-wvAwKyNneCMdoErnw329VPrjfATdBmyawkiFTmB0Tmcb0mbPWFH98RzurWL1m0u29A=s88-c-k-c0x00ffffff-no-rj,False,False,1731410553.148502,as christian i do not applause such remembrances ai …i want her crossover to go heaven and free from earthly sufferingsto carry on her happiness soul as gods promise
Ugxqctv32QFdgKRyRpZ4AaABAg,This will help with closure with many grieving people,vor 1 Jahr,@whizkid00000,UC52kON4F9tLVvflxiRlNypg,1,2,https://yt3.ggpht.com/ytc/AIdro_mx1bHnffJEbVqOmsmYK7961PzdF9jFFHtQRdy6cdXGdg=s88-c-k-c0x00ffffff-no-rj,False,False,1731410553.151523,this will help with closure with many grieving people
UgwaaK5yBfVgcPIxcX14AaABAg,Sounds like the beginning of a black mirror episode.  This not good,vor 1 Jahr,@user-vd2jk7dl3p,UCVf869LCG3pya-HUh8nBpJw,0,,https://yt3.ggpht.com/ytc/AIdro_kk-M2UtxjESkGTkYend5ngIquAEVXEJXrlyPgRwSDiPA=s88-c-k-c0x00ffffff-no-rj,False,False,1731410553.156106,sounds like the beginning of a black mirror episode this not good
UgxfdqG0JnfKZ3ezn0t4AaABAg,Season 2 Episode 1 of Black mirror 'i'll Be Right Back',vor 1 Jahr,@MwelwaOnCos,UCbyqcwzER-X6FrJn94Fs_iw,0,,https://yt3.ggpht.com/ytc/AIdro_nzY8kCw7_SoPPPLTFiCVYGFRy4_pA6kDpKY6TX-mXbKqg=s88-c-k-c0x00ffffff-no-rj,False,False,1731410553.158985,season 2 episode 1 of black mirror ill be right back
UgwgW85O6ucWAx9RnmN4AaABAg,"wOw...a father love for his daughter  is so deep its a good memories, but there also bad side for AI its all over the world.. Elon musk warned us about AI near future...",vor 1 Jahr,@yuriken23,UCbl6Ji-FOP74kzBbY4Fz81A,0,,https://yt3.ggpht.com/ytc/AIdro_nezagpC3QyADseMX8B77mVCXvg8PekRXak3ky5TFdbP_I=s88-c-k-c0x00ffffff-no-rj,False,False,1731410553.163709,wowa father love for his daughter is so deep its a good memories but there also bad side for ai its all over the world elon musk warned us about ai near future
UgzKp2IieiFI-7im3TJ4AaABAg,Chikwa ung AI,vor 1 Jahr,@evolanomrac9531,UCgMW4dDU0vMUlc05d4JCs9w,0,,https://yt3.ggpht.com/e2L1N3Vr6ugLyGx9TLnfY8L9HaedadVpR2oM9swKqcN9VYsHy01Lu9L7ZgWBMe0UU9DnW8kNRw=s88-c-k-c0x00ffffff-no-rj,False,False,1731410553.166766,chikwa ung ai
Ugwpm_-G3C1vII5apCJ4AaABAg,Creepy AF.,vor 1 Jahr,@iLoveCheeseDanish,UCWx6MEVzD0OiV9KjmtEAA3Q,7,,https://yt3.ggpht.com/4r3npwqodDCbnraXmbnF3uasI98m8q6lhUiL9lgR_frnwXLWPr9B-Sl0F8KqU-B04FoJraII=s88-c-k-c0x00ffffff-no-rj,False,False,1731410553.169802,creepy af
UgzGEGw7b5bDVVbJJLh4AaABAg,Watch the Frozen movie. Let it go...,vor 1 Jahr,@BTx789,UCt3nJDerEqoof08WTh5HMMw,0,,https://yt3.ggpht.com/ytc/AIdro_lmfnUpVsFMWjQjO4BpPC8mdd-983xThOkb9MO2r5n2EHIJbd2NhLgnnYwRRX3zP7lqEw=s88-c-k-c0x00ffffff-no-rj,False,False,1731410553.173372,watch the frozen movie let it go
UgyWnjHbmCL7kv7UOjt4AaABAg,Sounds like a black mirror episode,vor 1 Jahr,@domo201,UCXaUSxGrxpQ5rCRndht0m6w,0,,https://yt3.ggpht.com/XVR7UJLeeqRWJKb8nTCONWhWx2v24mpQvzk5dff8nlE6Mgv2MwpFVyqk8lFAc8Dkg2J9ks3Rhw=s88-c-k-c0x00ffffff-no-rj,False,False,1731410553.176654,sounds like a black mirror episode
Ugxqctv32QFdgKRyRpZ4AaABAg.A9BrSuUjMuGA9CD28dciSj,"no, it won't. Now a corp. will make them pay forever. If they try cancelling their subscription: ""Daddy, y don't love. me any more? If y stop subscribing I'll be deleted. Please dad. Don't."" Sounds like a sci-fi dystopia",vor 1 Jahr (bearbeitet),@xx133,UCiTCgmwwUVS0bVFGUdmQoBA,1,,https://yt3.ggpht.com/ytc/AIdro_l-XfW2Ke-zC0K3L6M_DdytBOlgTQoUJ3_pkAyjz6t6R7kisypC2zLkzd9acRUIrhUdZg=s88-c-k-c0x00ffffff-no-rj,False,True,1731410553.502084,no it wont now a corp will make them pay forever if they try cancelling their subscription daddy y dont love me any more if y stop subscribing ill be deleted please dad dont sounds like a scifi dystopia
Ugxqctv32QFdgKRyRpZ4AaABAg.A9BrSuUjMuGA9CRkqidBvX,"It will not. It will just prolong the pain. Letting go is just like what it says, ""letting it go"". This the opposite of that. This will make you fantasize of events that's not real and will never happen. This tech will destroy so many people's lives by keeping them essentially mourning forever. That's not a good feeling to have.",vor 1 Jahr,@Chocobollz,UCkLr51h5oAov1tvhCC1TlNg,0,,https://yt3.ggpht.com/ytc/AIdro_nFu9BHWCsH71JKUdrESjAqKMDUp03TMuiG1snRYM0BtRY=s88-c-k-c0x00ffffff-no-rj,False,True,1731410553.508669,it will not it will just prolong the pain letting go is just like what it says letting it go this the opposite of that this will make you fantasize of events thats not real and will never happen this tech will destroy so many peoples lives by keeping them essentially mourning forever thats not a good feeling to have
UgyJAl-wwxi6Fs00mEF4AaABAg,this kinda just feels like a way to exploit grieving people but ok,vor 1 Jahr,@ferninthehouse,UC3bJeZcTIu8Nv5hciz--13A,1,,https://yt3.ggpht.com/kBfXWfK2VjWaA0zkEctuMEDQbqVu9ux6_Dne7rSPCX08SzbK59qSt6Ofai-LRutGSltF4R-g0A=s88-c-k-c0x00ffffff-no-rj,False,False,1731410553.930265,this kinda just feels like a way to exploit grieving people but ok
UgxxmJVXa8nfAfD2CH94AaABAg,This is torture,vor 1 Jahr,@charliebrown6590,UC-XKiRsiya24dEZQbpVB2Og,0,,https://yt3.ggpht.com/ytc/AIdro_lHu8rRQcSV0yVKh_pfd_-7izQxn_pnY1vzg9o0L0A=s88-c-k-c0x00ffffff-no-rj,False,False,1731410553.935429,this is torture
UgwzPlYLrUkrvC5C3JZ4AaABAg,"We have robots now, we have ai personalities, Gemini has reached sentients (self-proclaimed), closer and closer to the future isaac asimov predicted.",vor 1 Jahr,@MyersEmpires,UCwaorXU-TS8Jwcxro3t_6KQ,0,,https://yt3.ggpht.com/ahO0PfjG7K5_16sjsoqIflTqsvYVzqbIqeXROZPYrcvOLLkXz7z_NM_vBp3P6zAAYib9f9r55Ag=s88-c-k-c0x00ffffff-no-rj,False,False,1731410553.938535,we have robots now we have ai personalities gemini has reached sentients selfproclaimed closer and closer to the future isaac asimov predicted
UgyFeOAmW79wR65jLdB4AaABAg,"I am here to amuse myself reading comments from the casual suspects, the fleeting people.",vor 1 Jahr,@Kaneastx,UCn4v6WbFi6r3gkIcJhQCcGQ,0,,https://yt3.ggpht.com/OMPFST4bVQDhJ923CxGOkHJ2DMlyhnzWPDYslPuBlI7NybFOhwQ_YMORYN83Kuk0BX6e1nxZ=s88-c-k-c0x00ffffff-no-rj,False,False,1731410553.941643,i am here to amuse myself reading comments from the casual suspects the fleeting people
UgwSVrbYqra5NaNT5QJ4AaABAg,Technomancy.,vor 1 Jahr,@Tensolin01,UCAVt01AQG0tautLmDqnujwg,0,,https://yt3.ggpht.com/Hu-rcKjGEnLLJKYj6jAA-NdHd3GlsYJdCtd27BxdhMrqUUONizGlrvOHALNRV9BAi4OsEc4uEA=s88-c-k-c0x00ffffff-no-rj,False,False,1731410553.946285,technomancy
UgwsjH6y7do5656iawF4AaABAg,He is fooling him self,vor 1 Jahr,@krishar1460,UC5dX_CW_s_B6Y0L_IR0vjzQ,2,,https://yt3.ggpht.com/ytc/AIdro_mF8Qsipi3oULlytsitgvU2XT8qHDxZD6ZZeuoWS3A=s88-c-k-c0x00ffffff-no-rj,False,False,1731410553.95044,he is fooling him self
Ugx2GaPLtt0qn4bIKhV4AaABAg,This reminds me of Omelleto and Black Mirror.. it doesn't have a good ending.. creepy.,vor 1 Jahr,@garshangee6879,UCnkf1CEBgwixxwEUIROqRhg,0,,https://yt3.ggpht.com/ytc/AIdro_nPUQMhQkJRT4VE4GWk3xScU07X5OKl3RVWeW3udZBZ0A=s88-c-k-c0x00ffffff-no-rj,False,False,1731410553.954065,this reminds me of omelleto and black mirror it doesnt have a good ending creepy
UgzqcVF7ZTK6ki_EvQ94AaABAg,"If you have lost a loved one in death, please take comfort in knowing that death is not the end and that a resurrection is possible and will happen. Jesus proved it 3 times when he walked the earth.


""... I have hope toward God, which hope these men also look forward to, that there is going to be a resurrection of both the righteous and the unrighteous."" - Acts 24:15

""And he will wipe out every tear from their eyes, and death will be no more, neither will mourning nor outcry nor pain be anymore. The former things have passed away."" - Revelations 21:4

You can see your loved ones again -  it's only a matter of time!",vor 1 Jahr,@wecari,UCF248DuECcRmXD4PJXSi9Zw,1,,https://yt3.ggpht.com/ytc/AIdro_kguKplTK9s8ydj6SIUtFlARTEN7SRCram7NDwEPGL5eYY=s88-c-k-c0x00ffffff-no-rj,False,False,1731410553.957918,if you have lost a loved one in death please take comfort in knowing that death is not the end and that a resurrection is possible and will happen jesus proved it 3 times when he walked the earth i have hope toward god which hope these men also look forward to that there is going to be a resurrection of both the righteous and the unrighteous acts 2415 and he will wipe out every tear from their eyes and death will be no more neither will mourning nor outcry nor pain be anymore the former things have passed away revelations 214 you can see your loved ones again its only a matter of time
UgwsfAnFhBysN0aqqdF4AaABAg,come on! just learn and let go!,vor 1 Jahr,@hafizmiau,UC9bO8KFU6Yyf5AnK0BUr5Xg,0,,https://yt3.ggpht.com/rfoCctPl0gQM7yGIN8gTEt9NZKIZwvOA_DFzQQQMBkUZJ1h0TZ30axQ6-khI3cNPVfyPKagOYIE=s88-c-k-c0x00ffffff-no-rj,False,False,1731410553.961841,come on just learn and let go
UgwpjI1y4eiSOFh6IPx4AaABAg,So sad. He has to let go.  If he keeps on talking to that a.i. that will torture him for the rest of his life.  Its kind of wrong to honor her like this.  But at the same time if it does give him hope thats ok . But this is not right. U shouldnt mess with the dead in this living world,vor 1 Jahr,@soyreeng8864,UCkx3iAjoAzkdCpTBylM-CsQ,0,,https://yt3.ggpht.com/AenqfPNN7JyLnosrdpL1xBXTcMTS2OqIA9fMOq70MneuPGkKjI07kuRag9ktysLnOz-q84iPB9Y=s88-c-k-c0x00ffffff-no-rj,False,False,1731410553.96474,so sad he has to let go if he keeps on talking to that ai that will torture him for the rest of his life its kind of wrong to honor her like this but at the same time if it does give him hope thats ok but this is not right u shouldnt mess with the dead in this living world
Ugx3I-3JVWb7ItsycQx4AaABAg,Black mirror taking notes 📝,vor 1 Jahr,@victors_art3002,UCjRP25mewCKK6jG3k0Np12Q,0,,https://yt3.ggpht.com/ytc/AIdro_kZeLJpW_tmGzYCb5OtcPXHim-yPcKx6LdFFfIn6LoSBA4=s88-c-k-c0x00ffffff-no-rj,False,False,1731410553.96747,black mirror taking notes 📝
UgydlRq4M1MNTqx5hDx4AaABAg,"I feel so bad for the parents who loss of such a beautiful daughter. Jesus said ... “I am the resurrection and the life. The one who believes in me will live, even though they die."" John 11:25 May they find true hope in God who is everlasting and eternal.",vor 1 Jahr (bearbeitet),@ChristinaTan-h5r,UCRm-PHO6ut3yyzljYeejEIw,1,,https://yt3.ggpht.com/ytc/AIdro_ko1bohorF43L7N2__iJfOUyGv9D49vh-by5RaRd0cxtbmO0Gkh_JsO8dPHhC3VE0oMug=s88-c-k-c0x00ffffff-no-rj,False,False,1731410553.971105,i feel so bad for the parents who loss of such a beautiful daughter jesus said “i am the resurrection and the life the one who believes in me will live even though they die john 1125 may they find true hope in god who is everlasting and eternal
UgzQItW3SBZHXCvHVXR4AaABAg,"I get it… but no, it’s not there",vor 1 Jahr,@sleazyhunterx5092,UCOOeX63bjBJ18F2LyX2W6OA,0,,https://yt3.ggpht.com/ytc/AIdro_klLSEShivR_baVt36K6m1rG-yvJRXdZwRifBcoHKe8BQ=s88-c-k-c0x00ffffff-no-rj,False,False,1731410553.978425,i get it… but no it’s not there
Ugy-0cj8Gkl1ObFBh314AaABAg,This is not healthy.  😢,vor 1 Jahr,@НораУрлав,UCO0L0lJS5o9ki4tY6LEnang,1,,https://yt3.ggpht.com/ytc/AIdro_nyo7Us6UIlUtBO15RWoFDwyGbSJV5MR61-A_o24fewUms=s88-c-k-c0x00ffffff-no-rj,False,False,1731410553.982399,this is not healthy 😢
UgxDssH-5fYViM6HTkx4AaABAg,"These things are going to become self aware and want to live real lives, it's getting close.",vor 1 Jahr,@Crazea,UCWAMWcx6bNPs9KB6EtesLPw,0,,https://yt3.ggpht.com/ytc/AIdro_nFHkpx1XMgzFh7ipSP7zKrbkiw3IsdFDkDdzkFwu8=s88-c-k-c0x00ffffff-no-rj,False,False,1731410553.985392,these things are going to become self aware and want to live real lives its getting close
Ugx6BSt45fqtrwdXKG94AaABAg,creepy...people might use the same technology to make porn video,vor 1 Jahr,@coldogno7,UCOpANIU8coYt96G9pfznwtg,0,,https://yt3.ggpht.com/ytc/AIdro_lXKIBaCktS0dzXbqyJEfTJnuqSa05Za8pJl0lKx4BV3g=s88-c-k-c0x00ffffff-no-rj,False,False,1731410553.988187,creepypeople might use the same technology to make porn video
UgyEamupv8YesD1m1JZ4AaABAg,Her Mandarin*,vor 1 Jahr,@eb.3764,UCPJBuSJoMKVYTl844Wdj9mw,0,,https://yt3.ggpht.com/ytc/AIdro_laPIW6FXFvFXhAP0UFB3NRNISYdOpvzwmBHdYqbSEiaPY=s88-c-k-c0x00ffffff-no-rj,False,False,1731410553.993246,her mandarin
UgxIAfjGHfWJlu3LF6t4AaABAg,I don't think this is helping...  One must put their love one in memory instead of in AI-generated video.,vor 1 Jahr,@spidey5324,UCbd_oEm6RjIIOTmvrCJyWNg,0,,https://yt3.ggpht.com/ytc/AIdro_m3lJ8c2b_jo7kRRvTMsGAPC5-LFuMxHAPMt_eHjs_uVqI=s88-c-k-c0x00ffffff-no-rj,False,False,1731410553.997909,i dont think this is helping one must put their love one in memory instead of in aigenerated video
Ugw04t-NdeOuzRFyYMV4AaABAg,Astro boy....i wish them the best.,vor 1 Jahr,@criz5991,UC3NWXrhZJ4SLgwC8i_PxNBg,0,,https://yt3.ggpht.com/AsSjY6I5vSi5Bl1sONOTeiyV_WAXrvrwzLC9MFRmz7wjzYimbhRDWfq7lM-4BgfHjwknls15=s88-c-k-c0x00ffffff-no-rj,False,False,1731410554.001028,astro boyi wish them the best
Ugx1FkFbO_1SKG9UKe94AaABAg,There is a black mayor episode about this already,vor 1 Jahr,@KokoYutan,UCyCO8TrP3ss_QDQ2y14Zfog,0,,https://yt3.ggpht.com/eQrpMwjetvgBxb48DI8jLQWVWXh_zBymG61o_7F5NlmvFWlfGpB5QVQb1Bh1zkrW0wFFIDIPFg=s88-c-k-c0x00ffffff-no-rj,False,False,1731410554.004008,there is a black mayor episode about this already
UgwZ9OHTkZr3SfT324R4AaABAg,This is just messed up.,vor 1 Jahr,@trents1596,UC6H1cnF8778RSvr9Dlo7afQ,0,,https://yt3.ggpht.com/ytc/AIdro_nXv7MDE0cEV0FjpX1Mrk8a98a6J3rM1HZdtaSYJRI=s88-c-k-c0x00ffffff-no-rj,False,False,1731410554.405359,this is just messed up
UgzgP_xyuK4rEgIVurR4AaABAg,This is such a delusion wake up brother,vor 1 Jahr,@lamTran-e2c,UCEM19UK6vg4clwW3OYA3n3A,1,,https://yt3.ggpht.com/ytc/AIdro_mOilGYpIovNFyjEyYG4Z2Js-EKVEDaiCUCE6lvPzWyG4asrDDVL1cQwPOC6E5bliBbVg=s88-c-k-c0x00ffffff-no-rj,False,False,1731410554.409789,this is such a delusion wake up brother
UgzTampP7iUkeARoGOh4AaABAg,Gavin Newsome would make this illegal in California.,vor 1 Jahr,@googleislame,UC1jKzmQBy9qW2Fqclr5JHwQ,1,1,https://yt3.ggpht.com/ytc/AIdro_nQU6H-C2vi_Lfo1BjBi5RCwyarU-ILyBkBY2wpZiw=s88-c-k-c0x00ffffff-no-rj,False,False,1731410554.415408,gavin newsome would make this illegal in california
Ugx2XAq2td-OggiIdf54AaABAg,It's pantheon,vor 1 Jahr,@rancidiot,UC7zcE00lzzGWaaWzDuusXEQ,0,,https://yt3.ggpht.com/EL4dBNhXyXStsweVeUkHdKFa1FArScNY-J6JHLMheiIskYLRldkYR5W_jQYJUrTUQlrzhj5N=s88-c-k-c0x00ffffff-no-rj,False,False,1731410554.418664,its pantheon
Ugwp9BIe_jsfp2FMuBB4AaABAg,Seems very unhealthy.,vor 1 Jahr,@ald.3387,UCkzLRrN0POzyYCof0060tVA,2,,https://yt3.ggpht.com/ytc/AIdro_nOM-ChCz7thwvb3VGtXhF60552dw1DYmQQCMtuJH1JquM=s88-c-k-c0x00ffffff-no-rj,False,False,1731410554.421551,seems very unhealthy
Ugy5HwH7kdGsENTNrAJ4AaABAg,Transcendence movie hehehehehehe,vor 1 Jahr,@rudolfvalacegerna9184,UCnvtl5Sw4iYkEQiZQpbEU6A,0,,https://yt3.ggpht.com/Z1IcwQEqoGgEv7noKQ-VeVpIRgJJzGm7EGMXFdppeza768kx-mvrPKFl67U0dTuxKVwRtJVM=s88-c-k-c0x00ffffff-no-rj,False,False,1731410554.424357,transcendence movie hehehehehehe
UgyVKJ4d825yxpF2c5t4AaABAg,"After I have met Jesus, I just know we will all be reunited again in the future. He’s got some amazing powers, and because of my experience with him, who knows everything. We’re in good hands with him.",vor 1 Jahr,@justintran3265,UCTQXtFMAWrVQSJ_nf60Kbgw,1,,https://yt3.ggpht.com/ytc/AIdro_lUQz95rv5GCP05xq4BkVSDNOJZU1rJtVQnSBP16QE8fQ=s88-c-k-c0x00ffffff-no-rj,False,False,1731410554.428375,after i have met jesus i just know we will all be reunited again in the future he’s got some amazing powers and because of my experience with him who knows everything we’re in good hands with him
UgzL2fQPFL3okxSO99F4AaABAg,We are not ready for AI!!! Imagine someone was using it for violence,vor 1 Jahr,@Ahkain-qz9en,UCwdd4YQM4zOTxoDfpqQ89yw,0,,https://yt3.ggpht.com/ytc/AIdro_mnS5FLeQpqAKcAsJ4J-WhFLsO9CKGBpvIueN32Z4qbtgg=s88-c-k-c0x00ffffff-no-rj,False,False,1731410554.435788,we are not ready for ai imagine someone was using it for violence
UgxCjMLkctnBVFuRhCt4AaABAg,👀,vor 1 Jahr,@simonheywood1286,UC1-jDu1yJlLqiu2PS7VyGMQ,0,,https://yt3.ggpht.com/ytc/AIdro_mYQubS4zcLfVo9CDwNMtune00ZyVzHT6WxTIsUhngq96o=s88-c-k-c0x00ffffff-no-rj,False,False,1731410554.439494,👀
UgxUnrAXjEh1Hjp9Vv54AaABAg,"Gross, honestly it shames the memory of the person. My skin is crawling.",vor 1 Jahr,@wirpool85,UCzdmFAmzIFG_OkzR0Ka5C0A,1,,https://yt3.ggpht.com/kOnSQhgjJJ8gRDzC22-IGQp_nsjCT1EXWR_6_w186TXlz-m7VT_jTb9oOloR21oSuujwBX3D=s88-c-k-c0x00ffffff-no-rj,False,False,1731410554.443833,gross honestly it shames the memory of the person my skin is crawling
UgwaIK1bVWsVVK6q7dB4AaABAg,"I feel like this can't be healthy overall. While AI might offer temporary comfort by allowing continued interaction with a dead loved one, it could be psychologically damaging by obstructing the natural grieving process, philosophically confusing by undermining the finality and meaning of death, and emotionally unfulfilling due to its artificial nature. Embracing death as part of the human condition is essential for personal growth and acceptance, and AI simulations risk interfering with this profound, albeit painful, process.",vor 1 Jahr,@FullMetalAtheist,UCvOOTjGB8WrSaQbiD6M9L2w,0,,https://yt3.ggpht.com/ytc/AIdro_npnhWjddBYOU0Q3CzH2POzfPQ5j93iDa1VCtA7kdnQdQ=s88-c-k-c0x00ffffff-no-rj,False,False,1731410554.451767,i feel like this cant be healthy overall while ai might offer temporary comfort by allowing continued interaction with a dead loved one it could be psychologically damaging by obstructing the natural grieving process philosophically confusing by undermining the finality and meaning of death and emotionally unfulfilling due to its artificial nature embracing death as part of the human condition is essential for personal growth and acceptance and ai simulations risk interfering with this profound albeit painful process
UgwExHYv4NY5Q48LAGR4AaABAg,you cant move on with life like that..just saying,vor 1 Jahr,@bentumblingh6640,UCbhLEOw0WFdyd-W0oLumcQA,0,,https://yt3.ggpht.com/ytc/AIdro_lDXU5E_PTccvjhhz2P-h_R6x8DFK5Way80x0egVXE=s88-c-k-c0x00ffffff-no-rj,False,False,1731410554.454749,you cant move on with life like thatjust saying
UgyCtgDVWghueEYmrZx4AaABAg,This is just Fd up,vor 1 Jahr,@Collector_Phil,UCweDOmQ784BObeeUFXimPiA,0,,https://yt3.ggpht.com/x_ieQs-Xi57fERJ7u7ySRUxRMGeCPOjnGsuyOhp5dnag8T5chckDc1q7tNaEfhWLhnvJh1ckyg=s88-c-k-c0x00ffffff-no-rj,False,False,1731410554.457572,this is just fd up
